match,decision,decision_partner,male_flag,samerace,age,age_partner,goal_code,date_frequency,go_out_frequency,expected_happy,score_attractive,score_sincere,score_intelligence,score_fun,score_ambition,score_interest,score_overall,score_prob_match
0,1,0,0,0,22,23,1,6,1,7,6.0,8.0,7.0,6.0,5.0,3.0,6.0,6.0
0,0,0,0,0,23,25,1,7,2,3,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0
0,0,0,0,1,23,24,1,7,2,3,4.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0
0,0,1,0,1,23,24,1,7,2,3,6.0,9.0,7.0,5.0,6.0,3.0,7.0,4.0
0,0,1,0,1,23,28,1,7,2,3,4.0,5.0,5.0,2.0,6.0,5.0,4.0,3.0
0,0,0,0,1,23,26,1,7,2,3,8.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0
0,0,0,0,1,23,30,1,7,2,3,5.0,5.0,5.0,7.0,7.0,6.0,8.0,6.0
0,0,0,0,1,23,23,1,7,2,3,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0
0,0,0,0,1,23,21,1,7,2,3,3.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0
0,1,0,0,1,23,28,1,7,2,3,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0
0,0,0,0,1,23,28,1,7,2,3,3.0,5.0,8.0,4.0,7.0,6.0,6.0,5.0
1,1,1,0,0,23,23,1,7,2,3,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0
0,0,0,0,0,24,25,1,4,3,5,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0
0,0,1,0,1,24,24,1,4,3,5,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0
0,0,1,0,1,24,24,1,4,3,5,4.0,6.0,7.0,5.0,8.0,5.0,5.0,4.0
0,0,1,0,1,24,28,1,4,3,5,4.0,5.0,7.0,3.0,6.0,4.0,5.0,4.0
0,0,1,0,1,24,26,1,4,3,5,9.0,6.0,7.0,7.0,6.0,5.0,7.0,4.0
0,0,1,0,1,24,30,1,4,3,5,2.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0
0,0,1,0,1,24,23,1,4,3,5,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0
0,0,1,0,1,24,21,1,4,3,5,3.0,8.0,8.0,5.0,5.0,5.0,6.0,4.0
0,0,1,0,1,24,28,1,4,3,5,7.0,7.0,7.0,6.0,6.0,6.0,6.5,6.0
0,0,1,0,1,24,28,1,4,3,5,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0
1,1,1,0,0,24,23,1,4,3,5,9.0,8.0,7.0,10.0,9.0,8.0,8.5,9.0
0,0,0,0,0,27,24,1,4,2,3,5.0,7.0,7.0,6.0,9.0,5.0,5.0,3.0
0,0,1,0,0,27,24,1,4,2,3,5.0,7.0,9.0,5.0,4.0,6.0,6.0,3.0
0,0,1,0,0,27,28,1,4,2,3,8.0,8.0,9.0,5.0,9.0,6.0,8.0,5.0
0,0,1,0,0,27,30,1,4,2,3,7.0,9.0,8.0,7.0,8.0,8.0,6.0,5.0
0,0,0,0,0,27,22,1,4,2,3,7.0,8.0,7.0,9.0,6.0,4.0,7.0,2.0
0,0,1,0,1,27,25,1,4,2,3,6.0,8.0,9.0,9.0,6.0,6.0,7.0,5.0
0,0,0,0,0,27,23,1,4,2,3,5.0,6.0,7.0,6.0,7.0,5.0,5.0,3.0
0,0,1,0,0,27,21,1,4,2,3,4.0,7.0,6.0,6.0,9.0,4.0,5.0,3.0
0,0,1,0,0,27,28,1,4,2,3,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0
0,0,1,0,0,27,28,1,4,2,3,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0
0,0,0,0,0,27,23,1,4,2,3,8.0,8.0,7.0,9.0,7.0,5.0,7.0,3.0
0,1,0,0,0,30,25,6,6,1,4,6.0,8.0,7.0,10.0,7.0,4.0,8.0,5.0
0,0,0,0,0,30,23,6,6,1,4,6.0,8.0,6.0,6.0,6.0,5.0,5.0,3.0
0,1,0,0,1,30,24,6,6,1,4,5.0,7.0,7.0,5.0,7.0,5.0,6.0,3.0
0,0,1,0,1,30,24,6,6,1,4,5.0,6.0,6.0,2.0,5.0,7.0,4.0,2.0
0,0,0,0,1,30,28,6,6,1,4,6.0,6.0,7.0,3.0,7.0,3.0,5.0,2.0
0,0,0,0,1,30,26,6,6,1,4,8.0,7.0,9.0,5.0,6.0,4.0,6.0,2.0
0,0,1,0,1,30,30,6,6,1,4,4.0,5.0,6.0,7.0,7.0,4.0,6.0,2.0
0,0,1,0,0,30,25,6,6,1,4,6.0,7.0,8.0,5.0,7.0,5.0,7.0,2.0
0,1,0,0,0,30,27,6,6,1,4,7.0,9.0,7.0,7.0,10.0,5.0,7.0,3.0
0,0,0,0,1,30,23,6,6,1,4,7.0,5.0,9.0,1.0,9.0,2.0,3.0,1.0
0,1,0,0,1,30,21,6,6,1,4,9.0,9.0,8.0,9.0,7.0,9.0,8.0,4.0
0,0,0,0,1,30,28,6,6,1,4,8.0,7.0,5.0,6.0,7.0,4.0,6.0,3.0
0,0,0,0,1,30,28,6,6,1,4,5.0,6.0,5.0,5.0,6.0,8.0,5.0,2.0
0,0,0,0,0,30,23,6,6,1,4,7.0,7.0,6.0,6.0,6.0,4.0,5.0,2.0
0,0,0,0,1,21,23,1,6,2,6,5.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0
0,0,1,0,0,21,24,1,6,2,6,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0
0,0,1,0,0,21,28,1,6,2,6,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0
0,0,1,0,0,21,30,1,6,2,6,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0
0,0,1,0,0,21,22,1,6,2,6,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0
1,1,1,0,1,21,25,1,6,2,6,7.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0
0,0,0,0,0,21,23,1,6,2,6,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0
0,0,0,0,0,21,21,1,6,2,6,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0
0,0,1,0,0,21,28,1,6,2,6,5.0,4.0,6.0,3.0,7.0,3.0,5.0,4.0
0,0,1,0,0,21,28,1,6,2,6,4.0,6.0,6.0,5.0,7.0,3.0,5.0,4.0
0,0,1,0,0,21,23,1,6,2,6,4.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0
0,1,0,0,0,25,25,1,6,3,7,6.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0
0,0,0,0,0,25,23,1,6,3,7,6.0,8.0,9.0,8.0,7.0,9.0,8.0,6.0
0,0,1,0,1,25,24,1,6,3,7,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0
1,1,1,0,1,25,28,1,6,3,7,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0
1,1,1,0,1,25,26,1,6,3,7,8.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0
0,0,1,0,1,25,30,1,6,3,7,5.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0
0,1,0,0,1,25,22,1,6,3,7,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0
1,1,1,0,0,25,25,1,6,3,7,7.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0
0,1,0,0,1,25,23,1,6,3,7,8.0,8.0,6.0,6.0,7.0,6.0,7.0,5.0
0,0,1,0,1,25,21,1,6,3,7,6.0,7.0,10.0,7.0,7.0,9.0,7.0,8.0
1,1,1,0,1,25,28,1,6,3,7,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0
0,0,1,0,1,25,28,1,6,3,7,6.0,8.0,8.0,6.0,7.0,9.0,7.0,8.0
0,0,1,0,0,25,23,1,6,3,7,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0
0,0,0,0,0,26,25,2,5,2,6,2.0,5.0,2.0,3.0,1.0,3.0,2.0,5.0
0,0,1,0,1,26,24,2,5,2,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
0,0,1,0,1,26,24,2,5,2,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
0,0,1,0,1,26,28,2,5,2,6,2.0,2.0,5.0,2.0,8.0,4.0,3.0,5.0
0,0,0,0,1,26,26,2,5,2,6,2.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0
0,0,1,0,1,26,30,2,5,2,6,1.0,3.0,5.0,1.0,2.0,1.0,1.0,6.0
0,0,0,0,1,26,22,2,5,2,6,3.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0
1,1,1,0,0,26,25,2,5,2,6,4.0,5.0,8.0,8.0,10.0,8.0,8.0,5.0
1,1,1,0,1,26,23,2,5,2,6,5.0,2.0,6.0,2.0,5.0,4.0,5.0,6.0
0,0,1,0,1,26,21,2,5,2,6,1.0,5.0,5.0,2.0,5.0,2.0,3.0,6.0
0,1,0,0,1,26,28,2,5,2,6,9.0,8.0,8.0,5.0,6.0,7.0,7.0,6.0
0,0,0,0,1,26,28,2,5,2,6,3.0,4.0,6.0,4.0,5.0,2.0,4.0,5.0
0,0,1,0,0,26,23,2,5,2,6,5.0,6.0,8.0,6.0,8.0,4.0,5.0,5.0
0,0,0,0,0,27,25,2,6,2,7,2.0,4.0,5.0,4.0,4.0,3.0,3.0,6.0
0,0,0,0,1,27,24,2,6,2,7,4.0,7.0,8.0,2.0,6.0,2.0,3.0,2.0
1,1,1,0,1,27,24,2,6,2,7,7.0,6.0,8.0,6.0,9.0,6.0,7.0,7.0
0,0,1,0,1,27,28,2,6,2,7,6.0,4.0,7.0,4.0,5.0,2.0,4.0,3.0
0,1,0,0,1,27,26,2,6,2,7,8.0,5.0,9.0,7.0,6.0,5.0,6.0,6.0
0,1,0,0,1,27,22,2,6,2,7,8.0,5.0,6.0,9.0,4.0,6.0,7.0,6.0
0,0,0,0,0,27,25,2,6,2,7,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0
0,1,0,0,1,27,23,2,6,2,7,7.0,4.0,7.0,7.0,6.0,8.0,6.0,2.0
1,1,1,0,1,27,21,2,6,2,7,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0
0,1,0,0,1,27,28,2,6,2,7,7.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0
0,0,0,0,1,27,28,2,6,2,7,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
0,0,0,0,0,23,25,1,4,3,2,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0
0,0,0,0,0,23,24,1,4,3,2,3.0,7.0,10.0,4.0,8.0,2.0,5.0,1.0
0,0,1,0,0,23,24,1,4,3,2,5.0,10.0,7.0,4.0,5.0,7.0,5.0,1.0
0,0,1,0,0,23,28,1,4,3,2,6.0,6.0,8.0,3.0,8.0,3.0,4.0,1.0
0,0,1,0,0,23,26,1,4,3,2,10.0,6.0,6.0,9.0,5.0,3.0,6.0,2.0
0,0,1,0,0,23,30,1,4,3,2,7.0,9.0,7.0,7.0,4.0,3.0,8.0,2.0
1,1,1,0,0,23,25,1,4,3,2,9.0,9.0,9.0,8.0,5.0,3.0,7.0,2.0
0,0,0,0,0,23,23,1,4,3,2,8.0,7.0,9.0,8.0,8.0,3.0,7.0,1.0
0,0,0,0,0,23,21,1,4,3,2,2.0,9.0,9.0,3.0,8.0,3.0,6.0,2.0
0,0,0,0,0,23,28,1,4,3,2,3.0,9.0,9.0,3.0,9.0,5.0,2.0,1.0
0,0,0,0,0,23,28,1,4,3,2,3.0,9.0,9.0,5.0,9.0,5.0,5.0,1.0
1,1,1,0,1,23,23,1,4,3,2,8.0,8.0,8.0,8.0,9.0,8.0,9.0,6.0
0,1,0,0,0,24,25,5,6,4,2,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0
0,1,0,0,0,24,24,5,6,4,2,7.0,9.0,8.0,7.0,6.0,5.0,8.0,7.0
0,0,1,0,0,24,24,5,6,4,2,4.0,7.0,7.0,4.0,5.0,1.0,2.0,1.0
0,0,0,0,0,24,28,5,6,4,2,4.0,5.0,7.0,1.0,5.0,1.0,5.0,1.0
1,1,1,0,0,24,30,5,6,4,2,5.0,5.0,8.0,8.0,5.0,7.0,7.0,5.0
0,1,0,0,0,24,22,5,6,4,2,8.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0
0,0,0,1,1,25,21,2,7,7,3,3.0,10.0,10.0,6.0,4.0,7.0,4.0,1.0
0,0,0,1,0,25,27,2,7,7,3,4.0,10.0,8.0,8.0,6.0,4.0,3.0,1.0
0,0,1,1,1,25,21,2,7,7,3,5.0,4.0,3.0,7.0,4.0,3.0,1.0,1.0
0,0,0,1,0,25,25,2,7,7,3,8.0,10.0,9.0,9.0,8.0,4.0,3.0,1.0
0,0,0,1,0,25,23,2,7,7,3,8.0,9.0,9.0,8.0,7.0,4.0,3.0,1.0
0,0,0,1,0,25,23,2,7,7,3,6.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0
0,0,0,1,0,25,24,2,7,7,3,7.0,5.0,4.0,4.0,8.0,3.0,2.0,1.0
0,0,1,1,0,25,30,2,7,7,3,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0
0,0,1,1,0,25,25,2,7,7,3,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0
0,0,0,1,0,25,26,2,7,7,3,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0
0,0,0,1,0,25,27,2,7,7,3,4.0,6.0,8.0,7.0,6.0,3.0,1.0,1.0
0,0,0,1,0,25,23,2,7,7,3,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0
0,0,1,1,0,25,24,2,7,7,3,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0
0,0,1,1,1,23,21,2,7,4,6,3.0,10.0,9.0,5.0,9.0,2.0,6.0,7.0
0,0,0,1,0,23,27,2,7,4,6,3.0,6.0,8.0,5.0,5.0,1.0,2.0,1.0
0,0,0,1,0,23,30,2,7,4,6,6.0,10.0,10.0,8.0,10.0,6.0,6.0,2.0
0,0,0,1,1,23,21,2,7,4,6,6.0,9.0,7.0,6.0,6.0,3.0,5.0,6.0
0,0,0,1,0,23,25,2,7,4,6,3.0,8.0,7.0,7.0,10.0,4.0,4.0,1.0
0,0,0,1,0,24,21,6,6,3,3,4.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0
0,0,0,1,0,24,27,6,6,3,3,4.0,5.0,5.0,3.0,5.0,1.0,5.0,2.0
1,1,1,1,0,24,21,6,6,3,3,4.0,6.0,5.0,4.0,3.0,2.0,6.0,4.0
0,1,0,1,1,24,25,6,6,3,3,8.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0
0,1,0,1,1,24,23,6,6,3,3,6.0,5.0,7.0,5.0,5.0,2.0,5.0,4.0
0,1,0,1,0,24,22,6,6,3,3,7.0,6.0,5.0,7.0,3.0,5.0,6.0,2.0
0,0,0,1,1,24,23,6,6,3,3,3.0,4.0,7.0,3.0,7.0,1.0,3.0,2.0
0,1,0,1,1,24,24,6,6,3,3,6.0,6.0,6.0,6.0,5.0,3.0,6.0,2.0
0,0,0,1,0,24,27,6,6,3,3,5.0,6.0,7.0,4.0,4.0,3.0,6.0,1.0
0,0,1,1,1,24,30,6,6,3,3,4.0,4.0,7.0,3.0,6.0,4.0,4.0,3.0
0,1,0,1,1,24,25,6,6,3,3,7.0,4.0,7.0,3.0,7.0,5.0,5.0,1.0
0,1,0,1,1,24,26,6,6,3,3,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
0,0,0,1,1,24,27,6,6,3,3,4.0,6.0,7.0,3.0,6.0,4.0,4.0,1.0
0,0,0,1,0,24,23,6,6,3,3,4.0,6.0,7.0,6.0,7.0,2.0,5.0,2.0
0,0,1,1,0,24,24,6,6,3,3,3.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0
0,1,0,1,0,24,21,1,3,1,7,6.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0
1,1,1,1,0,24,27,1,3,1,7,6.0,7.0,6.0,6.0,8.0,5.0,6.0,5.0
1,1,1,1,0,24,21,1,3,1,7,8.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0
0,1,0,1,1,24,25,1,3,1,7,7.0,6.0,6.0,7.0,5.0,4.0,7.0,6.0
0,1,0,1,1,24,23,1,3,1,7,8.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0
0,1,0,1,0,24,22,1,3,1,7,9.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0
1,1,1,1,1,24,22,1,3,1,7,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0
0,1,0,1,1,24,23,1,3,1,7,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0
0,1,0,1,1,24,24,1,3,1,7,9.0,7.0,7.0,6.0,7.0,7.0,9.0,7.0
0,1,0,1,0,24,27,1,3,1,7,7.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0
0,1,0,1,1,24,30,1,3,1,7,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0
0,1,0,1,0,24,21,1,3,1,7,8.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0
0,1,0,1,1,24,26,1,3,1,7,7.0,7.0,7.0,5.0,6.0,7.0,9.0,8.0
1,1,1,1,1,24,27,1,3,1,7,5.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0
0,1,0,1,0,24,23,1,3,1,7,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0
0,1,0,1,0,24,24,1,3,1,7,8.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,1,0,1,0,28,21,2,6,3,7,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0
1,1,1,1,0,28,27,2,6,3,7,7.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0
1,1,1,1,0,28,21,2,6,3,7,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0
0,1,0,1,1,28,25,2,6,3,7,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0
0,1,0,1,1,28,23,2,6,3,7,7.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0
0,1,0,1,0,28,22,2,6,3,7,8.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0
1,1,1,1,1,28,22,2,6,3,7,8.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0
0,1,0,1,1,28,23,2,6,3,7,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0
0,1,0,1,1,28,24,2,6,3,7,9.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0
0,1,0,1,0,28,27,2,6,3,7,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
0,0,0,1,1,28,30,2,6,3,7,6.0,5.0,7.0,5.0,7.0,5.0,6.0,7.0
0,1,0,1,0,28,21,2,6,3,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,1,1,1,1,28,25,2,6,3,7,8.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0
0,1,0,1,1,28,26,2,6,3,7,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0
0,1,0,1,1,28,27,2,6,3,7,6.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0
0,1,0,1,0,28,23,2,6,3,7,6.0,6.0,7.0,9.0,7.0,7.0,7.0,7.0
0,0,0,1,0,28,24,2,6,3,7,5.0,7.0,5.0,5.0,6.0,5.0,5.0,7.0
0,0,0,1,0,26,21,2,6,2,7,6.0,7.0,10.0,8.0,9.0,8.0,8.0,6.0
0,0,1,1,0,26,27,2,6,2,7,5.0,8.0,5.0,5.0,6.0,5.0,5.0,5.0
0,0,1,1,0,26,21,2,6,2,7,6.0,8.0,9.0,8.0,8.0,9.0,8.0,6.0
0,1,0,1,1,26,25,2,6,2,7,10.0,8.0,7.0,8.0,7.0,8.0,9.5,6.0
0,1,0,1,1,26,23,2,6,2,7,10.0,9.0,9.0,10.0,7.0,8.0,9.5,7.0
1,1,1,1,0,26,22,2,6,2,7,9.0,8.0,8.0,8.0,7.0,9.0,9.5,7.0
0,0,0,1,1,26,23,2,6,2,7,6.0,8.0,8.0,9.0,8.0,6.0,7.0,5.0
0,1,0,1,1,26,24,2,6,2,7,9.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0
0,0,0,1,1,26,30,2,6,2,7,6.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0
1,1,1,1,1,26,25,2,6,2,7,8.0,8.0,8.0,6.0,9.0,8.0,8.0,5.0
0,0,0,1,1,26,26,2,6,2,7,6.0,7.0,8.0,6.0,9.0,7.0,6.0,4.0
0,0,1,1,1,26,27,2,6,2,7,6.0,8.0,9.0,8.0,9.0,7.0,7.0,4.0
0,1,0,1,0,26,23,2,6,2,7,8.0,8.0,8.0,10.0,8.0,7.0,8.0,5.0
0,1,0,1,0,30,21,1,6,1,8,9.0,5.0,6.0,5.0,5.0,7.0,5.0,6.0
0,1,0,1,0,30,21,1,6,1,8,5.0,6.0,6.0,4.0,7.0,4.0,6.0,5.0
0,1,0,1,1,30,27,1,6,1,8,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0
0,1,0,1,1,30,25,1,6,1,8,6.0,7.0,5.0,5.0,5.0,2.0,6.0,5.0
0,1,0,1,1,30,23,1,6,1,8,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
0,1,0,1,0,30,22,1,6,1,8,7.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0
0,0,0,1,1,30,23,1,6,1,8,9.0,5.0,6.0,3.0,6.0,3.0,6.0,6.0
0,1,0,1,1,30,24,1,6,1,8,7.0,6.0,6.0,5.0,7.0,5.0,6.0,2.0
0,1,0,1,0,30,27,1,6,1,8,5.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0
0,1,0,1,1,30,30,1,6,1,8,5.0,6.0,7.0,6.0,6.0,3.0,6.0,6.0
0,1,0,1,0,30,21,1,6,1,8,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0
0,1,0,1,1,30,25,1,6,1,8,7.0,5.0,6.0,5.0,6.0,4.0,6.0,3.0
0,1,0,1,1,30,26,1,6,1,8,6.0,6.0,6.0,5.0,8.0,4.0,5.0,6.0
0,1,0,1,0,30,23,1,6,1,8,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0
1,1,1,1,0,30,24,1,6,1,8,3.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0
0,0,0,1,0,22,21,1,5,2,6,3.0,8.0,5.0,5.0,8.0,3.0,4.0,2.0
0,0,0,1,0,22,21,1,5,2,6,4.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0
0,0,1,1,1,22,22,1,5,2,6,6.0,8.0,9.0,5.0,9.0,3.0,5.0,7.0
0,0,0,1,0,22,27,1,5,2,6,5.0,6.0,8.0,5.0,8.0,3.0,4.0,3.0
0,1,0,1,0,22,21,1,5,2,6,7.0,7.0,7.0,5.0,5.0,3.0,7.0,3.0
0,0,1,1,1,22,25,1,5,2,6,7.0,7.0,8.0,5.0,5.0,4.0,6.0,6.0
0,0,0,1,1,22,26,1,5,2,6,6.0,8.0,7.0,7.0,9.0,4.0,6.0,7.0
0,0,1,1,1,22,27,1,5,2,6,3.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0
0,0,1,1,0,22,24,1,5,2,6,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0
0,0,1,1,1,25,21,1,3,2,6,6.0,7.0,8.0,4.0,6.0,4.0,6.0,6.0
0,0,1,1,1,25,21,1,3,2,6,7.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0
0,1,0,1,0,25,25,1,3,2,6,9.0,8.0,7.0,8.0,6.0,5.0,8.0,4.0
0,1,0,1,0,25,23,1,3,2,6,9.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0
0,1,0,1,0,25,22,1,3,2,6,7.0,8.0,8.0,7.0,6.0,5.0,7.0,5.0
0,1,0,1,1,25,27,1,3,2,6,7.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0
0,1,0,1,0,25,30,1,3,2,6,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0
1,1,1,1,1,25,21,1,3,2,6,8.0,8.0,7.0,6.0,7.0,6.0,6.0,9.0
1,1,1,1,0,25,25,1,3,2,6,8.0,8.0,10.0,5.0,6.0,5.0,7.0,4.0
1,1,1,1,0,25,26,1,3,2,6,8.0,8.0,7.0,7.0,10.0,5.0,8.0,4.0
0,0,0,1,0,25,27,1,3,2,6,6.0,8.0,8.0,6.0,8.0,3.0,7.0,4.0
1,1,1,1,0,25,23,1,3,2,6,8.0,7.0,7.0,8.0,8.0,4.0,8.0,6.0
0,0,1,1,0,27,30,6,6,2,5,6.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0
0,0,0,1,0,23,21,1,5,3,3,2.0,8.0,8.0,3.0,2.0,2.0,5.0,3.0
0,0,0,1,0,23,27,1,5,3,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0
0,0,0,1,0,23,21,1,5,3,3,4.0,6.0,4.0,1.0,1.0,1.0,2.0,5.0
0,0,0,1,1,23,25,1,5,3,3,6.0,4.0,7.0,6.0,2.0,2.0,3.0,3.0
0,1,0,1,1,23,23,1,5,3,3,7.0,3.0,5.0,5.0,3.0,2.0,6.0,6.0
0,1,0,1,0,23,22,1,5,3,3,8.0,4.0,4.0,7.0,5.0,3.0,6.0,2.0
0,0,1,1,1,23,22,1,5,3,3,5.0,8.0,5.0,3.0,3.0,3.0,6.0,5.0
0,0,0,1,1,23,23,1,5,3,3,3.0,5.0,6.0,2.0,6.0,4.0,4.0,7.0
0,1,0,1,1,23,24,1,5,3,3,7.0,7.0,7.0,4.0,5.0,5.0,6.0,5.0
0,0,0,1,0,23,27,1,5,3,3,8.0,7.0,7.0,9.0,5.0,4.0,8.0,1.0
0,0,0,1,1,23,30,1,5,3,3,6.0,9.0,8.0,6.0,5.0,4.0,6.0,6.0
0,0,0,1,0,23,21,1,5,3,3,6.0,6.0,8.0,2.0,8.0,1.0,6.0,4.0
0,0,1,1,1,23,25,1,5,3,3,8.0,4.0,8.0,1.0,7.0,1.0,3.0,2.0
1,1,1,1,1,23,26,1,5,3,3,5.0,6.0,8.0,5.0,5.0,2.0,5.0,4.0
0,0,1,1,1,23,27,1,5,3,3,2.0,9.0,9.0,3.0,7.0,7.0,7.0,8.0
0,0,0,1,0,23,23,1,5,3,3,6.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0
0,0,0,1,0,21,21,1,4,1,5,6.0,6.0,8.0,6.0,7.0,6.0,6.0,3.0
0,0,0,1,0,21,27,1,4,1,5,4.0,6.0,7.0,6.0,5.0,5.0,4.0,2.0
0,0,0,1,0,21,21,1,4,1,5,7.0,7.0,6.0,6.0,6.0,5.0,5.0,2.0
0,1,0,1,1,21,25,1,4,1,5,8.0,7.0,7.0,7.0,6.0,6.0,7.0,3.0
0,1,0,1,1,21,23,1,4,1,5,8.0,7.0,7.0,7.0,6.0,6.0,7.0,3.0
0,1,0,1,0,21,22,1,4,1,5,8.0,7.0,7.0,6.0,6.0,7.0,7.0,3.0
0,0,1,1,1,21,22,1,4,1,5,5.0,7.0,6.0,7.0,5.0,5.0,5.0,4.0
0,0,0,1,1,21,23,1,4,1,5,6.0,7.0,7.0,6.0,6.0,4.0,5.0,4.0
0,1,0,1,1,21,24,1,4,1,5,8.0,8.0,8.0,6.0,7.0,5.0,7.0,2.0
0,1,0,1,0,21,27,1,4,1,5,6.0,7.0,7.0,7.0,6.0,5.0,7.0,3.0
0,0,1,1,1,21,30,1,4,1,5,5.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0
