city,year,month,sales,volume,avg_price,listings
Arlington,2008,6,468.0,71016280.0,131400.0,2587.0
Arlington,2008,7,452.0,69076095.0,136600.0,2546.0
Arlington,2008,8,464.0,67702876.0,130700.0,2415.0
Arlington,2008,9,436.0,63544449.0,127900.0,2241.0
Arlington,2008,10,369.0,51740641.0,126300.0,2203.0
Arlington,2008,11,263.0,37364981.0,123200.0,2139.0
Arlington,2008,12,323.0,46549795.0,130200.0,1957.0
Arlington,2009,1,214.0,28826098.0,121300.0,2e3
Arlington,2009,2,253.0,35719731.0,127400.0,2060.0
Arlington,2009,3,344.0,48412582.0,123900.0,2094.0
Arlington,2009,4,356.0,49918860.0,127100.0,2056.0
Arlington,2009,5,351.0,50405268.0,128200.0,2191.0
Arlington,2009,6,417.0,63626964.0,135100.0,1944.0
Arlington,2009,7,448.0,64287307.0,131400.0,1943.0
Arlington,2009,8,409.0,61097738.0,132900.0,1864.0
Arlington,2009,9,365.0,49927665.0,126100.0,1754.0
Arlington,2009,10,424.0,63227634.0,131700.0,1787.0
Arlington,2009,11,360.0,50384639.0,127600.0,1708.0
Arlington,2009,12,328.0,49744684.0,132400.0,1673.0
Arlington,2010,1,216.0,29631325.0,123100.0,1750.0
Arlington,2010,2,275.0,40004983.0,126e3,1839.0
Arlington,2010,3,412.0,62970419.0,129700.0,1877.0
Arlington,2010,4,451.0,64885372.0,130100.0,1847.0
Arlington,2010,5,450.0,66279392.0,132300.0,2016.0
Arlington,2010,6,367.0,58389192.0,134600.0,2221.0
Arlington,2010,7,279.0,40514948.0,133200.0,2313.0
Arlington,2010,8,311.0,49221252.0,135e3,2226.0
Arlington,2010,9,297.0,44224586.0,128e3,2161.0
Arlington,2010,10,280.0,38596506.0,127500.0,1993.0
Arlington,2010,11,260.0,36954226.0,127100.0,1905.0
Arlington,2010,12,285.0,41382701.0,13e4,1821.0
Arlington,2011,1,193.0,25505380.0,114400.0,1830.0
Arlington,2011,2,173.0,25854108.0,120400.0,1827.0
Arlington,2011,3,333.0,46116919.0,123e3,1909.0
Arlington,2011,4,334.0,48110521.0,12e4,1932.0
Arlington,2011,5,327.0,45259572.0,123100.0,1941.0
Arlington,2011,6,387.0,56500260.0,126900.0,1930.0
Arlington,2011,7,335.0,50872848.0,126700.0,1843.0
Arlington,2011,8,422.0,64394492.0,13e4,1754.0
Arlington,2011,9,357.0,51991586.0,129300.0,1634.0
Arlington,2011,10,294.0,44329903.0,126900.0,1576.0
Arlington,2011,11,274.0,44207277.0,130900.0,1463.0
Arlington,2011,12,290.0,42528627.0,119600.0,1333.0
Arlington,2012,1,224.0,30369919.0,115300.0,1321.0
Arlington,2012,2,240.0,31954676.0,118500.0,1266.0
Arlington,2012,3,349.0,52798200.0,132200.0,1270.0
Arlington,2012,4,368.0,53960937.0,131400.0,1310.0
Arlington,2012,5,412.0,63192717.0,134100.0,1322.0
Arlington,2012,6,412.0,67155821.0,143100.0,1303.0
Arlington,2012,7,447.0,70307028.0,139500.0,1308.0
Arlington,2012,8,449.0,70035003.0,137500.0,1240.0
Arlington,2012,9,336.0,50041340.0,127600.0,1204.0
Arlington,2012,10,361.0,56661811.0,131700.0,1173.0
Arlington,2012,11,322.0,45780030.0,125200.0,1080.0
Arlington,2012,12,328.0,49146200.0,126200.0,958.0
Arlington,2013,1,295.0,40923056.0,123100.0,900.0
Arlington,2013,2,331.0,49451110.0,131600.0,932.0
Arlington,2013,3,403.0,61396575.0,132700.0,916.0
Arlington,2013,4,427.0,70573419.0,146700.0,888.0
Arlington,2013,5,554.0,94991902.0,146500.0,921.0
Arlington,2013,6,453.0,75310230.0,149200.0,1e3
Arlington,2013,7,500.0,86350211.0,150200.0,1053.0
Arlington,2013,8,500.0,84920259.0,149600.0,1042.0
Arlington,2013,9,440.0,73848120.0,144800.0,954.0
Arlington,2013,10,439.0,75115808.0,144400.0,910.0
Arlington,2013,11,328.0,52294361.0,143800.0,824.0
Arlington,2013,12,395.0,64868680.0,144600.0,771.0
Arlington,2014,1,256.0,41006184.0,140600.0,768.0
Arlington,2014,2,336.0,58269730.0,147400.0,740.0
Arlington,2014,3,427.0,77396505.0,157500.0,723.0
Arlington,2014,4,455.0,79549262.0,154800.0,782.0
Arlington,2014,5,506.0,91788721.0,161600.0,846.0
Arlington,2014,6,537.0,96394795.0,159900.0,878.0
Arlington,2014,7,518.0,92575560.0,159200.0,882.0
Arlington,2014,8,525.0,103084604.0,168300.0,839.0
Arlington,2014,9,463.0,80898740.0,156e3,773.0
Arlington,2014,10,476.0,84823129.0,157100.0,709.0
Arlington,2014,11,341.0,59150527.0,155200.0,631.0
Arlington,2014,12,411.0,76106139.0,161e3,606.0
Arlington,2015,1,261.0,46090246.0,159700.0,552.0
Arlington,2015,2,294.0,52265816.0,162400.0,544.0
Arlington,2015,3,421.0,77956558.0,164300.0,547.0
Arlington,2015,4,433.0,80801986.0,166600.0,570.0
Arlington,2015,5,526.0,113228979.0,179100.0,614.0
Arlington,2015,6,522.0,105881452.0,18e4,682.0
Arlington,2015,7,605.0,125495239.0,178900.0,752.0
Austin,2000,1,1025.0,173053635.0,133700.0,3084.0
Austin,2000,2,1277.0,226038438.0,134e3,2989.0
Austin,2000,3,1603.0,298557656.0,136700.0,3042.0
Austin,2000,4,1556.0,289197960.0,136900.0,3192.0
Austin,2000,5,1980.0,393073774.0,144700.0,3617.0
Austin,2000,6,1885.0,368290072.0,148800.0,3799.0
Austin,2000,7,1818.0,351539312.0,149300.0,3944.0
Austin,2000,8,1880.0,360255090.0,146300.0,3948.0
Austin,2000,9,1498.0,292799874.0,148700.0,4058.0
Austin,2000,10,1524.0,300952544.0,150100.0,4100.0
Austin,2000,11,1245.0,244873204.0,148e3,4114.0
Austin,2000,12,1330.0,262408360.0,149900.0,4005.0
Austin,2001,1,1086.0,204981438.0,142e3,4435.0
Austin,2001,2,1213.0,234385962.0,151e3,5325.0
Austin,2001,3,1553.0,296870356.0,148500.0,6097.0
Austin,2001,4,1579.0,302565123.0,151100.0,6800.0
Austin,2001,5,1838.0,367601554.0,151900.0,7523.0
Austin,2001,6,1857.0,366626307.0,151500.0,8177.0
Austin,2001,7,1871.0,364827740.0,155500.0,8406.0
Austin,2001,8,1801.0,359972391.0,153800.0,8374.0
Austin,2001,9,1381.0,257925803.0,146800.0,8503.0
Austin,2001,10,1351.0,245812749.0,139700.0,8135.0
Austin,2001,11,1388.0,257247398.0,152400.0,7378.0
Austin,2001,12,1474.0,297729300.0,155700.0,6810.0
Austin,2002,1,1172.0,242074554.0,152600.0,6851.0
Austin,2002,2,1407.0,279623092.0,157300.0,7190.0
Austin,2002,3,1550.0,313749244.0,156600.0,7625.0
Austin,2002,4,1665.0,322148092.0,156200.0,8226.0
Austin,2002,5,1931.0,383478450.0,156e3,9109.0
Austin,2002,6,1829.0,371258246.0,158900.0,9620.0
Austin,2002,7,1729.0,332673864.0,151700.0,9863.0
Austin,2002,8,1742.0,346430746.0,156900.0,9843.0
Austin,2002,9,1407.0,274003236.0,152400.0,9854.0
Austin,2002,10,1480.0,291194551.0,150300.0,9747.0
Austin,2002,11,1304.0,244930656.0,149800.0,9189.0
Austin,2002,12,1500.0,294382650.0,151600.0,8854.0
Austin,2003,1,1094.0,198926472.0,144100.0,9163.0
Austin,2003,2,1236.0,237034508.0,150600.0,9541.0
Austin,2003,3,1522.0,294928586.0,153e3,10152.0
Austin,2003,4,1547.0,301081936.0,154700.0,10756.0
Austin,2003,5,1652.0,329708716.0,156800.0,11071.0
Austin,2003,6,1931.0,401039300.0,162400.0,11e3
Austin,2003,7,2048.0,416842800.0,160500.0,10929.0
Austin,2003,8,2169.0,423729417.0,155300.0,10761.0
Austin,2003,9,1898.0,357269553.0,151500.0,10649.0
Austin,2003,10,1609.0,317732419.0,152700.0,10475.0
Austin,2003,11,1362.0,267634196.0,151500.0,9939.0
Austin,2003,12,1725.0,353090616.0,155600.0,9644.0
Austin,2004,1,1096.0,203983516.0,144400.0,9853.0
Austin,2004,2,1300.0,255330644.0,148900.0,10442.0
Austin,2004,3,1650.0,329520600.0,154100.0,10769.0
Austin,2004,4,2039.0,397886270.0,154500.0,10895.0
Austin,2004,5,2084.0,418371770.0,155500.0,11104.0
Austin,2004,6,2433.0,501302304.0,160100.0,11122.0
Austin,2004,7,2377.0,480101629.0,158700.0,11028.0
Austin,2004,8,2333.0,466782418.0,152800.0,10797.0
Austin,2004,9,1927.0,390609048.0,158200.0,10436.0
Austin,2004,10,1704.0,341152576.0,150300.0,10141.0
Austin,2004,11,1630.0,308820516.0,147500.0,9277.0
Austin,2004,12,1994.0,393603237.0,154e3,8863.0
Austin,2005,1,1430.0,281261604.0,148300.0,8909.0
Austin,2005,2,1639.0,317890683.0,156900.0,9198.0
Austin,2005,3,2167.0,441137816.0,154700.0,9515.0
Austin,2005,4,2156.0,436705640.0,158200.0,9780.0
Austin,2005,5,2496.0,539885343.0,159500.0,9204.0
Austin,2005,6,2701.0,577224899.0,166100.0,9455.0
Austin,2005,7,2715.0,594741961.0,165800.0,9726.0
Austin,2005,8,2883.0,612428226.0,167500.0,9095.0
Austin,2005,9,2495.0,520740255.0,158400.0,8605.0
Austin,2005,10,2126.0,438332894.0,158800.0,8419.0
Austin,2005,11,1975.0,435832989.0,167900.0,7933.0
Austin,2005,12,2122.0,464752606.0,168600.0,7738.0
Austin,2006,1,1694.0,380503741.0,167900.0,8098.0
Austin,2006,2,1886.0,413928068.0,165700.0,8259.0
Austin,2006,3,2605.0,586176203.0,166700.0,8677.0
Austin,2006,4,2434.0,554865748.0,171600.0,8965.0
Austin,2006,5,2948.0,677494604.0,170300.0,8996.0
Austin,2006,6,3337.0,784835296.0,175400.0,9267.0
Austin,2006,7,2989.0,707975483.0,174600.0,9134.0
Austin,2006,8,3104.0,729560280.0,179400.0,8932.0
Austin,2006,9,2586.0,580201261.0,167e3,9097.0
Austin,2006,10,2355.0,534104892.0,174500.0,8894.0
Austin,2006,11,2141.0,496504087.0,172200.0,8289.0
Austin,2006,12,2205.0,515575944.0,175900.0,7735.0
Austin,2007,1,1644.0,390464253.0,174400.0,7784.0
Austin,2007,2,1904.0,443681250.0,177500.0,7991.0
Austin,2007,3,2602.0,628793580.0,177300.0,8696.0
Austin,2007,4,2566.0,625641015.0,181900.0,9385.0
Austin,2007,5,3012.0,741645574.0,183500.0,9987.0
Austin,2007,6,3086.0,782769434.0,191e3,10351.0
Austin,2007,7,2959.0,743454236.0,188900.0,10757.0
Austin,2007,8,2805.0,717200330.0,190600.0,11172.0
Austin,2007,9,1984.0,494360536.0,182500.0,11379.0
Austin,2007,10,1910.0,458395970.0,181700.0,11028.0
Austin,2007,11,1805.0,442079932.0,185200.0,9599.0
Austin,2007,12,1771.0,442476370.0,189300.0,9866.0
Austin,2008,1,1435.0,346359718.0,185300.0,10403.0
Austin,2008,2,1705.0,394847541.0,180300.0,10861.0
Austin,2008,3,2049.0,486846093.0,188800.0,11431.0
Austin,2008,4,2190.0,521407482.0,187e3,11833.0
Austin,2008,5,2352.0,600681316.0,193800.0,12415.0
Austin,2008,6,2421.0,614811824.0,196400.0,12769.0
Austin,2008,7,2292.0,576614008.0,190900.0,12728.0
Austin,2008,8,2214.0,553078210.0,194300.0,12078.0
Austin,2008,9,1829.0,437423637.0,181800.0,11907.0
Austin,2008,10,1444.0,345831114.0,188500.0,11635.0
Austin,2008,11,1089.0,251409268.0,180100.0,10869.0
Austin,2008,12,1420.0,341207960.0,179600.0,10089.0
Austin,2009,1,914.0,205512450.0,176e3,10373.0
Austin,2009,2,1192.0,281517090.0,187600.0,10929.0
Austin,2009,3,1498.0,340937410.0,179100.0,11280.0
Austin,2009,4,1692.0,387847145.0,186900.0,11462.0
Austin,2009,5,1852.0,458979968.0,193400.0,11535.0
Austin,2009,6,2254.0,554436848.0,195600.0,11681.0
Austin,2009,7,2263.0,541395060.0,189900.0,11449.0
Austin,2009,8,1959.0,464279974.0,187800.0,10940.0
Austin,2009,9,1934.0,456884556.0,184800.0,10486.0
Austin,2009,10,1953.0,454806534.0,179300.0,10300.0
Austin,2009,11,1729.0,401164047.0,176100.0,9836.0
Austin,2009,12,1507.0,376479291.0,187800.0,9366.0
Austin,2010,1,985.0,230799130.0,175300.0,9931.0
Austin,2010,2,1249.0,293085886.0,182600.0,10825.0
Austin,2010,3,1987.0,461231875.0,179400.0,11846.0
Austin,2010,4,2230.0,513122847.0,185100.0,12270.0
Austin,2010,5,2286.0,543258166.0,188600.0,12786.0
Austin,2010,6,2190.0,584250558.0,200500.0,13353.0
Austin,2010,7,1640.0,453983948.0,213600.0,13336.0
Austin,2010,8,1675.0,432655897.0,195200.0,12575.0
Austin,2010,9,1406.0,342118926.0,190500.0,11834.0
Austin,2010,10,1336.0,342862397.0,193300.0,11003.0
Austin,2010,11,1327.0,325029932.0,180600.0,9906.0
Austin,2010,12,1561.0,384045548.0,191200.0,9284.0
Austin,2011,1,1047.0,254004270.0,185100.0,9287.0
Austin,2011,2,1210.0,289087802.0,188e3,9795.0
Austin,2011,3,1759.0,427529263.0,184400.0,10464.0
Austin,2011,4,1840.0,484604140.0,191600.0,11030.0
Austin,2011,5,2066.0,538652902.0,194800.0,11033.0
Austin,2011,6,2329.0,615616057.0,199900.0,10958.0
Austin,2011,7,2163.0,555886196.0,193900.0,10577.0
Austin,2011,8,2200.0,553744120.0,193900.0,9774.0
Austin,2011,9,1806.0,443089936.0,186900.0,9489.0
Austin,2011,10,1588.0,394019216.0,188900.0,8874.0
Austin,2011,11,1479.0,361444745.0,184700.0,8054.0
Austin,2011,12,1721.0,418963364.0,188300.0,7473.0
Austin,2012,1,1182.0,265821275.0,177400.0,7432.0
Austin,2012,2,1415.0,353527608.0,191600.0,7738.0
Austin,2012,3,2083.0,533800484.0,198600.0,8186.0
Austin,2012,4,2128.0,563288160.0,207400.0,8239.0
Austin,2012,5,2611.0,705383898.0,210200.0,8465.0
Austin,2012,6,2837.0,791281075.0,216e3,8641.0
Austin,2012,7,2604.0,718755768.0,211e3,8519.0
Austin,2012,8,2647.0,708540314.0,205100.0,8112.0
Austin,2012,9,2e3,516045542.0,196800.0,7641.0
Austin,2012,10,2173.0,585049910.0,197100.0,7091.0
Austin,2012,11,1827.0,485197329.0,198200.0,6425.0
Austin,2012,12,2014.0,562680422.0,211500.0,5737.0
Austin,2013,1,1566.0,402135669.0,199200.0,5548.0
Austin,2013,2,1795.0,468527290.0,206800.0,5752.0
Austin,2013,3,2384.0,661274904.0,217100.0,5848.0
Austin,2013,4,2692.0,820141712.0,227300.0,6121.0
Austin,2013,5,3182.0,944924177.0,228100.0,6424.0
Austin,2013,6,2970.0,880058970.0,234100.0,6724.0
Austin,2013,7,3376.0,993168216.0,227900.0,6721.0
Austin,2013,8,3318.0,931481472.0,218800.0,6706.0
Austin,2013,9,2544.0,725959392.0,224e3,6569.0
Austin,2013,10,2350.0,648747783.0,218300.0,6114.0
Austin,2013,11,2045.0,594534652.0,217900.0,5668.0
Austin,2013,12,2214.0,647915760.0,226600.0,5047.0
Austin,2014,1,1582.0,426127544.0,213700.0,5118.0
Austin,2014,2,1903.0,550882376.0,229400.0,5255.0
Austin,2014,3,2434.0,717821612.0,235600.0,5512.0
Austin,2014,4,2691.0,813253968.0,237e3,5838.0
Austin,2014,5,3178.0,1012123948.0,243900.0,6539.0
Austin,2014,6,3195.0,1023051880.0,248900.0,7040.0
Austin,2014,7,3151.0,982086356.0,246900.0,7475.0
Austin,2014,8,3023.0,927019222.0,243800.0,7326.0
Austin,2014,9,2664.0,813797562.0,238900.0,7072.0
Austin,2014,10,2588.0,796863816.0,239600.0,6791.0
Austin,2014,11,2053.0,624591613.0,242100.0,6126.0
Austin,2014,12,2491.0,768005685.0,245700.0,5602.0
Austin,2015,1,1656.0,512034244.0,237500.0,5567.0
Austin,2015,2,1978.0,595625521.0,245300.0,5733.0
Austin,2015,3,2677.0,885779822.0,253900.0,5906.0
Austin,2015,4,2801.0,931744729.0,270300.0,6560.0
Austin,2015,5,2999.0,1026501450.0,271200.0,7009.0
Austin,2015,6,3301.0,1086689918.0,270200.0,7419.0
Austin,2015,7,3466.0,1150381553.0,264600.0,7913.0
Bay Area,2000,1,244.0,29322659.0,100700.0,1766.0
Bay Area,2000,2,375.0,48295141.0,110400.0,1817.0
Bay Area,2000,3,391.0,48779462.0,113400.0,1830.0
Bay Area,2000,4,421.0,52943752.0,107e3,1845.0
Bay Area,2000,5,533.0,70983815.0,115900.0,1827.0
Bay Area,2000,6,561.0,75802627.0,122800.0,1874.0
Bay Area,2000,7,449.0,59472007.0,114900.0,1876.0
Bay Area,2000,8,471.0,66461908.0,119100.0,1869.0
Bay Area,2000,9,397.0,51414827.0,111100.0,1842.0
Bay Area,2000,10,376.0,46689918.0,108800.0,1904.0
Bay Area,2000,11,322.0,42727036.0,116200.0,1863.0
Bay Area,2000,12,344.0,45935784.0,118500.0,1795.0
Bay Area,2001,1,245.0,31955500.0,112500.0,1840.0
Bay Area,2001,2,340.0,43131013.0,107e3,1835.0
Bay Area,2001,3,431.0,60352214.0,124800.0,1912.0
Bay Area,2001,4,445.0,59838917.0,119e3,2033.0
Bay Area,2001,5,513.0,68674544.0,116800.0,2062.0
Bay Area,2001,6,534.0,78359863.0,126500.0,2083.0
Bay Area,2001,7,473.0,68101919.0,124900.0,2030.0
Bay Area,2001,8,537.0,78260372.0,126400.0,1945.0
Bay Area,2001,9,402.0,54767306.0,115400.0,NA
Bay Area,2001,10,369.0,52901361.0,122e3,1988.0
Bay Area,2001,11,381.0,53614316.0,126100.0,1917.0
Bay Area,2001,12,390.0,56117403.0,124400.0,1826.0
Bay Area,2002,1,301.0,40226990.0,122600.0,1911.0
Bay Area,2002,2,351.0,50945825.0,124800.0,1910.0
Bay Area,2002,3,415.0,62291039.0,127800.0,1989.0
Bay Area,2002,4,443.0,61963889.0,124e3,2056.0
Bay Area,2002,5,497.0,74588933.0,133500.0,2098.0
Bay Area,2002,6,537.0,83392501.0,138400.0,2177.0
Bay Area,2002,7,525.0,78849480.0,135700.0,2297.0
Bay Area,2002,8,494.0,74537321.0,133900.0,2336.0
Bay Area,2002,9,406.0,61488327.0,132e3,2347.0
Bay Area,2002,10,403.0,56757885.0,127500.0,2412.0
Bay Area,2002,11,314.0,45123084.0,129300.0,2371.0
Bay Area,2002,12,406.0,66539654.0,141800.0,2273.0
Bay Area,2003,1,302.0,43964503.0,125900.0,2361.0
Bay Area,2003,2,391.0,56018402.0,126500.0,2378.0
Bay Area,2003,3,428.0,59117846.0,121900.0,2442.0
Bay Area,2003,4,440.0,64296998.0,131500.0,2511.0
Bay Area,2003,5,494.0,76296527.0,135900.0,2617.0
Bay Area,2003,6,498.0,81564889.0,139700.0,2698.0
Bay Area,2003,7,537.0,89335731.0,143100.0,2679.0
Bay Area,2003,8,603.0,96450032.0,137400.0,2628.0
Bay Area,2003,9,492.0,74087446.0,130600.0,2640.0
Bay Area,2003,10,431.0,63236010.0,13e4,2657.0
Bay Area,2003,11,359.0,56544557.0,132200.0,2597.0
Bay Area,2003,12,430.0,67188921.0,130400.0,2438.0
Bay Area,2004,1,298.0,43475986.0,127200.0,2516.0
Bay Area,2004,2,345.0,52162523.0,134400.0,2527.0
Bay Area,2004,3,516.0,80570639.0,133200.0,2653.0
Bay Area,2004,4,559.0,85388081.0,137200.0,2614.0
Bay Area,2004,5,575.0,89611256.0,135400.0,2645.0
Bay Area,2004,6,654.0,106747520.0,137900.0,2695.0
Bay Area,2004,7,601.0,98664253.0,136900.0,2677.0
Bay Area,2004,8,625.0,95362551.0,132700.0,2647.0
Bay Area,2004,9,510.0,79070724.0,127700.0,2672.0
Bay Area,2004,10,447.0,69774087.0,131e3,2675.0
Bay Area,2004,11,417.0,61623024.0,123800.0,2639.0
Bay Area,2004,12,487.0,79223240.0,135400.0,2438.0
Bay Area,2005,1,334.0,51878623.0,123600.0,2591.0
Bay Area,2005,2,423.0,63794027.0,132200.0,2606.0
Bay Area,2005,3,521.0,82475564.0,131600.0,2642.0
Bay Area,2005,4,564.0,95057956.0,134400.0,2746.0
Bay Area,2005,5,620.0,104324082.0,138e3,2755.0
Bay Area,2005,6,726.0,127889712.0,144900.0,2794.0
Bay Area,2005,7,658.0,116164121.0,145200.0,2793.0
Bay Area,2005,8,694.0,122394312.0,146600.0,2797.0
Bay Area,2005,9,462.0,82428682.0,143700.0,2823.0
Bay Area,2005,10,464.0,80411154.0,136600.0,2910.0
Bay Area,2005,11,420.0,69040747.0,139400.0,3010.0
Bay Area,2005,12,514.0,90218600.0,143200.0,2839.0
Bay Area,2006,1,367.0,58297417.0,133100.0,3038.0
Bay Area,2006,2,471.0,77665581.0,138900.0,3157.0
Bay Area,2006,3,647.0,110893327.0,143700.0,3406.0
Bay Area,2006,4,596.0,108249483.0,143800.0,3581.0
Bay Area,2006,5,745.0,130486854.0,146200.0,3730.0
Bay Area,2006,6,724.0,137838694.0,158e3,3960.0
Bay Area,2006,7,686.0,121261566.0,148700.0,4088.0
Bay Area,2006,8,696.0,127753745.0,150300.0,4096.0
Bay Area,2006,9,555.0,97958221.0,149200.0,4167.0
Bay Area,2006,10,536.0,87210547.0,134400.0,4087.0
Bay Area,2006,11,541.0,93988300.0,141700.0,3983.0
Bay Area,2006,12,545.0,102060900.0,149200.0,3748.0
Bay Area,2007,1,423.0,71090516.0,147500.0,3804.0
Bay Area,2007,2,526.0,96197958.0,147900.0,3853.0
Bay Area,2007,3,584.0,110437513.0,151300.0,4088.0
Bay Area,2007,4,647.0,123050272.0,149400.0,4321.0
Bay Area,2007,5,700.0,133374728.0,158e3,4429.0
Bay Area,2007,6,745.0,142376364.0,156100.0,4456.0
Bay Area,2007,7,684.0,127207532.0,158300.0,4501.0
Bay Area,2007,8,707.0,140986908.0,163200.0,4412.0
Bay Area,2007,9,549.0,102609828.0,150700.0,4330.0
Bay Area,2007,10,467.0,88094781.0,151e3,4361.0
Bay Area,2007,11,489.0,86438059.0,149100.0,4178.0
Bay Area,2007,12,494.0,94424058.0,155900.0,3961.0
Bay Area,2008,1,331.0,56398952.0,141500.0,3921.0
Bay Area,2008,2,468.0,82031673.0,146900.0,4005.0
Bay Area,2008,3,574.0,112078144.0,158e3,4155.0
Bay Area,2008,4,563.0,98627606.0,153100.0,4248.0
Bay Area,2008,5,648.0,127418177.0,159700.0,4215.0
Bay Area,2008,6,659.0,132977285.0,162800.0,4169.0
Bay Area,2008,7,671.0,146093090.0,170200.0,4135.0
Bay Area,2008,8,605.0,131890669.0,167300.0,4030.0
Bay Area,2008,9,298.0,59706694.0,170900.0,3623.0
Bay Area,2008,10,365.0,64474771.0,147200.0,3344.0
Bay Area,2008,11,281.0,46981295.0,139300.0,3126.0
Bay Area,2008,12,425.0,72996172.0,149400.0,2853.0
Bay Area,2009,1,290.0,44211256.0,134300.0,2832.0
Bay Area,2009,2,365.0,59217251.0,143700.0,2912.0
Bay Area,2009,3,436.0,74927164.0,146100.0,3027.0
Bay Area,2009,4,430.0,71946293.0,151900.0,3066.0
Bay Area,2009,5,432.0,81863619.0,156500.0,3146.0
Bay Area,2009,6,583.0,112516238.0,163800.0,3336.0
Bay Area,2009,7,557.0,104236423.0,161500.0,3407.0
Bay Area,2009,8,516.0,93440972.0,153200.0,3461.0
Bay Area,2009,9,491.0,91230969.0,151700.0,3480.0
Bay Area,2009,10,456.0,81435594.0,152300.0,3518.0
Bay Area,2009,11,433.0,75904044.0,146900.0,3491.0
Bay Area,2009,12,397.0,73974741.0,153600.0,3382.0
Bay Area,2010,1,230.0,42884600.0,156400.0,3548.0
Bay Area,2010,2,316.0,57810967.0,147500.0,3784.0
Bay Area,2010,3,481.0,90639743.0,153800.0,4127.0
Bay Area,2010,4,508.0,92783572.0,155400.0,4152.0
Bay Area,2010,5,564.0,102652499.0,154400.0,4389.0
Bay Area,2010,6,520.0,101230779.0,162100.0,4627.0
Bay Area,2010,7,416.0,80907483.0,161700.0,4756.0
Bay Area,2010,8,402.0,80246739.0,158500.0,4593.0
Bay Area,2010,9,385.0,71344491.0,153400.0,4455.0
Bay Area,2010,10,377.0,69954394.0,158200.0,4368.0
Bay Area,2010,11,319.0,54550686.0,140400.0,4208.0
Bay Area,2010,12,396.0,76002315.0,158200.0,3938.0
Bay Area,2011,1,289.0,49266053.0,136700.0,4e3
Bay Area,2011,2,331.0,57584202.0,150700.0,4075.0
Bay Area,2011,3,433.0,79172229.0,151800.0,4222.0
Bay Area,2011,4,466.0,86816873.0,159600.0,4301.0
Bay Area,2011,5,477.0,88285312.0,157e3,4377.0
Bay Area,2011,6,484.0,88492680.0,157600.0,4437.0
Bay Area,2011,7,460.0,86269940.0,151600.0,4256.0
Bay Area,2011,8,558.0,105162295.0,156400.0,4054.0
Bay Area,2011,9,436.0,83543105.0,158600.0,3852.0
Bay Area,2011,10,393.0,74500908.0,155100.0,3812.0
Bay Area,2011,11,385.0,72517961.0,152400.0,3646.0
Bay Area,2011,12,440.0,82336126.0,157400.0,3356.0
Bay Area,2012,1,308.0,52759766.0,14e4,3285.0
Bay Area,2012,2,373.0,70937939.0,156300.0,3289.0
Bay Area,2012,3,477.0,84923075.0,152700.0,3338.0
Bay Area,2012,4,489.0,89577466.0,155e3,3379.0
Bay Area,2012,5,630.0,122663695.0,165400.0,3396.0
Bay Area,2012,6,601.0,115929435.0,162700.0,3338.0
Bay Area,2012,7,612.0,115247521.0,162200.0,3334.0
Bay Area,2012,8,642.0,116689892.0,152200.0,3183.0
Bay Area,2012,9,471.0,89273495.0,165500.0,3099.0
Bay Area,2012,10,529.0,99528523.0,157500.0,3025.0
Bay Area,2012,11,465.0,88662121.0,159e3,2909.0
Bay Area,2012,12,456.0,89917192.0,157500.0,2703.0
Bay Area,2013,1,374.0,63231908.0,142400.0,2652.0
Bay Area,2013,2,449.0,85906613.0,156200.0,2747.0
Bay Area,2013,3,539.0,103674964.0,159800.0,2794.0
Bay Area,2013,4,604.0,118849609.0,165200.0,2779.0
Bay Area,2013,5,767.0,157533832.0,170300.0,2769.0
Bay Area,2013,6,706.0,153326108.0,177900.0,2790.0
Bay Area,2013,7,773.0,164924265.0,173200.0,2829.0
Bay Area,2013,8,737.0,158463475.0,175e3,2792.0
Bay Area,2013,9,593.0,119642217.0,169500.0,2773.0
Bay Area,2013,10,589.0,121201992.0,167100.0,2728.0
Bay Area,2013,11,461.0,89314560.0,163800.0,2598.0
Bay Area,2013,12,567.0,120716894.0,170500.0,2417.0
Bay Area,2014,1,389.0,74355512.0,157500.0,2383.0
Bay Area,2014,2,499.0,101202076.0,172800.0,2377.0
Bay Area,2014,3,585.0,119138935.0,171100.0,2414.0
Bay Area,2014,4,692.0,139962135.0,171700.0,2429.0
Bay Area,2014,5,753.0,166424154.0,182e3,2386.0
Bay Area,2014,6,803.0,176892955.0,186e3,2449.0
Bay Area,2014,7,787.0,173366761.0,178200.0,2515.0
Bay Area,2014,8,837.0,182260959.0,183700.0,2462.0
Bay Area,2014,9,669.0,140716025.0,178400.0,2331.0
Bay Area,2014,10,696.0,149013631.0,174300.0,2182.0
Bay Area,2014,11,548.0,117333715.0,185e3,2092.0
Bay Area,2014,12,610.0,136939956.0,188500.0,1894.0
Bay Area,2015,1,401.0,81231345.0,172200.0,1910.0
Bay Area,2015,2,510.0,110931977.0,186100.0,1871.0
Bay Area,2015,3,652.0,147416393.0,185900.0,1896.0
Bay Area,2015,4,655.0,150881749.0,192100.0,1943.0
Bay Area,2015,5,723.0,165877043.0,194300.0,2057.0
Bay Area,2015,6,780.0,182248573.0,200700.0,2116.0
Bay Area,2015,7,849.0,197368370.0,200800.0,2144.0
Beaumont,2000,1,97.0,101e5,82100.0,876.0
Beaumont,2000,2,134.0,12405e3,81500.0,896.0
